product,brand,product_code,price,inward_date,dispatch_date,quantity_sold,sales,lap_customer_id,lap_customer_name,customer_location,region,processor_specification,ram,rom,ssd,stock_in_inventory,Product segmentation
0,4,463,15663,28-05-2024,01-08-2024,3,117489,4302,4302,9257,3,6,16,128,1028,32,Low demand lap
0,0,20589,19710,28-12-2024,22-05-2024,8,560344,4303,4303,13821,2,5,8,128,1028,27,Low demand lap
0,1,15658,8924,07-11-2023,11-12-2024,7,1163708,4304,4304,5010,3,1,8,256,1028,1,Best selling lap
0,5,12903,9732,12-10-2024,05-01-2024,1,172553,4304,4304,12217,2,7,12,1028,256,46,High storage lap
0,4,6453,19238,06-05-2024,01-05-2024,6,399216,4305,4305,8765,2,5,12,1028,256,5,High storage lap
0,2,2755,2624,22-08-2023,27-01-2025,5,597660,4306,4306,3443,1,6,4,1028,512,57,High storage lap
0,1,19683,22615,14-11-2023,14-10-2024,5,462245,4307,4307,5156,2,6,8,128,1028,23,Low demand lap
0,2,8724,3989,08-10-2024,05-09-2024,9,1168227,4308,4308,12110,2,1,12,128,512,8,Best selling lap
0,0,24887,19455,13-09-2023,14-05-2023,6,409026,4309,4309,3962,0,3,8,512,1028,29,Low demand lap
0,6,6965,4139,22-02-2024,21-09-2024,9,1177155,4309,4309,7238,3,3,12,64,2028,57,Best selling lap
0,1,60,8629,18-03-2024,05-03-2025,4,656532,4310,4310,7751,0,7,16,256,1028,5,Low demand lap
0,6,9510,4590,04-03-2024,24-09-2024,4,53692,4311,4311,7445,1,0,8,256,256,22,Low demand lap
0,8,9577,19004,13-09-2023,31-07-2024,9,583812,4312,4312,3965,1,6,16,1028,1028,52,High storage lap
0,0,1731,8754,14-11-2023,16-04-2025,7,1155392,4313,4313,5148,0,4,4,256,512,46,Best selling lap
0,4,12481,20710,21-08-2023,09-05-2023,4,310012,4314,4314,3410,0,3,32,1028,1028,38,High storage lap
0,4,9161,3198,10-02-2024,10-07-2023,8,991008,4315,4315,7000,3,4,32,512,2028,16,Best selling lap
0,4,7623,19649,21-03-2024,29-10-2023,10,696190,4316,4316,7834,2,6,8,128,2028,49,High ssd lap
0,3,13510,8434,21-06-2024,02-12-2024,7,1138333,4317,4317,9786,4,0,6,1028,1028,24,High storage lap
0,0,24631,13241,31-03-2023,24-04-2024,3,597717,4318,4318,224,3,1,12,64,2028,20,High ssd lap
0,6,2366,5211,22-06-2023,18-06-2023,1,138587,4318,4318,2062,1,5,4,64,2028,9,High ssd lap
0,5,2662,23078,26-06-2023,22-02-2025,2,192274,4318,4318,2165,2,7,32,128,1028,58,Low demand lap
0,2,21459,8395,12-05-2024,22-10-2024,2,324586,4318,4318,8907,3,7,32,64,512,50,Low demand lap
0,1,24880,3980,16-08-2024,16-06-2024,7,908341,4318,4318,11015,0,7,12,64,1028,7,Best selling lap
0,6,6525,1045,18-10-2024,18-12-2024,8,862016,4318,4318,12307,2,4,6,128,256,36,Best selling lap
0,4,752,8269,30-10-2024,17-12-2024,10,1613960,4318,4318,12552,3,1,8,128,2028,8,Best selling lap
0,2,1859,20691,05-11-2024,24-11-2023,1,77371,4318,4318,12685,0,0,6,512,512,5,Low demand lap
0,1,1495,5318,24-01-2025,26-09-2023,9,1255320,4318,4318,14466,3,4,32,1028,2028,1,Best selling lap
0,1,6725,3994,01-02-2024,28-07-2024,8,1038640,4319,4319,6871,2,6,16,256,2028,16,Best selling lap
0,0,21370,18243,28-11-2023,03-01-2025,1,59242,4320,4320,5483,3,5,4,1028,512,21,High storage lap
0,6,8326,7322,12-05-2023,09-06-2024,2,308584,4321,4321,1230,3,5,12,1028,1028,37,High storage lap
0,8,20356,12059,14-01-2024,09-08-2024,2,380586,4322,4322,6451,2,2,4,1028,1028,22,High storage lap
0,0,8198,23272,29-11-2023,13-09-2024,6,58650,4323,4323,5511,2,3,6,1028,256,15,High storage lap
0,1,14664,18956,03-02-2024,15-12-2023,5,322835,4323,4323,6900,3,5,16,512,512,5,Low demand lap
0,1,5057,23047,20-03-2024,08-10-2023,10,958930,4324,4324,7802,1,6,8,512,256,17,Best selling lap
0,8,4145,8784,04-09-2024,21-03-2024,4,661108,4324,4324,11416,2,5,12,1028,1028,4,High storage lap
0,4,3582,15008,18-04-2023,04-02-2025,4,134876,4325,4325,661,0,5,6,256,256,41,Low demand lap
0,4,14993,18911,24-01-2024,28-08-2024,8,513816,4326,4326,6668,1,0,32,128,256,2,Low demand lap
0,2,18279,5020,07-03-2025,05-08-2024,8,1098592,4327,4327,15413,0,6,12,256,512,7,Best selling lap
0,8,16044,12413,30-04-2023,31-10-2023,9,1736865,4328,4328,954,1,0,6,64,2028,3,Best selling lap
0,5,11801,2687,22-02-2025,10-02-2025,9,1079775,4329,4329,15096,1,1,16,512,512,48,Best selling lap
0,3,6231,13700,21-10-2023,16-12-2023,7,160475,4330,4330,4753,3,1,6,512,2028,4,High ssd lap
0,3,10519,7591,23-11-2024,30-04-2025,1,156202,4331,4331,13057,1,5,12,256,256,56,Low demand lap
0,0,22767,5384,10-07-2023,09-03-2025,10,1399060,4332,4332,2479,0,3,32,256,2028,53,Best selling lap
0,0,23739,881,17-06-2024,25-10-2023,9,958527,4333,4333,9692,2,0,4,256,2028,16,Best selling lap
0,8,24677,10217,03-02-2025,21-12-2024,7,1234758,4333,4333,14695,0,5,32,64,1028,48,Best selling lap
0,1,89,19026,14-06-2023,13-01-2024,8,519816,4334,4334,1871,3,7,6,128,256,17,Low demand lap
0,8,23002,11446,17-06-2024,24-08-2024,6,1114050,4335,4335,9683,3,6,8,128,256,31,Best selling lap
0,2,14520,511,02-12-2023,11-07-2024,1,103779,4336,4336,5561,2,2,16,1028,1028,15,High storage lap
0,1,20123,10172,13-11-2023,22-07-2024,7,123200,4337,4337,5135,4,3,16,64,512,60,Low demand lap
0,2,9067,2892,10-05-2024,03-06-2023,5,608395,4338,4338,8867,1,6,8,512,512,59,Low demand lap
0,8,3390,7767,05-07-2023,27-02-2025,9,1418274,4339,4339,2383,2,1,16,1028,512,37,Best selling lap
0,2,17868,3330,08-08-2024,07-07-2024,2,249674,4340,4340,10856,3,5,4,128,512,8,Low demand lap
0,3,17563,4295,07-12-2024,09-11-2023,8,1055888,4341,4341,13366,0,5,12,128,2028,49,Best selling lap
0,4,9060,1643,23-11-2024,31-05-2023,6,673134,4342,4342,13050,3,6,32,128,512,11,Best selling lap
0,0,18580,13450,25-03-2023,16-09-2023,7,145180,4343,4343,111,4,2,12,128,1028,8,Low demand lap
0,8,1044,18228,15-04-2023,25-05-2023,4,236460,4343,4343,559,4,2,8,64,1028,13,Low demand lap
0,5,11762,13794,15-06-2023,08-06-2023,5,118020,4343,4343,1913,0,1,8,1028,2028,57,High storage lap
0,6,10875,3272,22-09-2023,09-08-2024,7,870779,4343,4343,4169,1,5,16,512,1028,57,Best selling lap
0,4,12473,10942,20-10-2023,09-02-2025,9,1636038,4343,4343,4742,2,4,6,512,512,6,Best selling lap
0,5,18691,18489,18-11-2023,09-08-2023,8,489184,4343,4343,5235,4,2,4,64,256,41,Low demand lap
0,5,7237,1009,26-12-2023,20-10-2023,5,537400,4343,4343,6057,2,6,8,1028,512,21,High storage lap
0,7,21369,5859,25-03-2023,19-07-2023,6,861240,4344,4344,97,2,6,16,128,2028,39,High ssd lap
0,1,13111,5783,06-06-2023,25-08-2023,3,428649,4344,4344,1755,0,0,32,256,2028,36,High ssd lap
0,5,17736,3908,18-09-2024,17-04-2025,2,258436,4344,4344,11712,1,2,16,256,2028,40,High ssd lap
0,1,4332,14366,19-09-2024,07-06-2023,1,28461,4344,4344,11727,0,0,12,256,2028,29,High ssd lap
0,0,11604,3766,30-04-2024,31-05-2023,1,128209,4345,4345,8637,2,2,6,1028,256,21,High storage lap
0,2,16670,5988,25-05-2023,16-02-2025,10,1445310,4346,4346,1485,4,6,16,128,2028,38,Best selling lap
0,8,22047,19133,15-03-2024,17-07-2024,9,591750,4347,4347,7701,4,3,16,1028,2028,36,High storage lap
0,8,20175,9580,13-09-2024,24-01-2024,6,1028142,4348,4348,11626,3,1,12,1028,256,42,High storage lap
0,1,11273,21707,23-06-2023,25-04-2024,7,596547,4349,4349,2089,3,3,4,64,2028,23,High ssd lap
0,1,8315,6362,21-09-2023,19-03-2024,2,294738,4350,4350,4151,4,3,8,64,256,24,Low demand lap
0,0,2814,802,06-04-2023,21-11-2023,10,1059080,4351,4351,347,3,1,8,256,512,41,Best selling lap
0,0,1814,9243,15-06-2024,24-09-2023,6,1012248,4352,4352,9639,0,5,16,64,1028,13,Best selling lap
0,2,10221,11146,15-09-2023,04-06-2023,10,1833380,4353,4353,4020,4,1,6,64,512,21,Best selling lap
0,1,23564,994,28-02-2025,03-08-2023,10,107370,4354,4354,15224,4,7,12,1028,512,37,High storage lap
0,0,9487,6381,18-12-2023,20-02-2024,5,737720,4355,4355,5876,2,1,12,256,2028,44,High ssd lap
0,8,3335,15862,26-04-2024,03-06-2023,1,40790,4356,4356,8532,4,2,4,1028,256,18,High storage lap
0,6,10922,17098,27-09-2023,15-01-2024,7,353409,4357,4357,4321,1,7,4,1028,512,15,High storage lap
0,1,4342,4356,26-03-2024,17-02-2025,1,132567,4358,4358,7941,2,5,8,1028,2028,29,High storage lap
0,2,671,12553,13-04-2023,25-10-2024,1,194036,4359,4359,505,2,6,6,64,512,11,Low demand lap
0,4,17542,7109,16-10-2024,19-06-2023,10,152780,4360,4360,12299,1,4,4,128,256,20,Low demand lap
0,1,23111,16667,30-08-2024,17-06-2023,2,94096,4361,4361,11287,4,3,4,512,2028,55,High ssd lap
0,2,13312,11498,24-10-2024,27-11-2024,9,1674144,4362,4362,12425,4,1,6,128,1028,51,Best selling lap
0,6,15778,5686,18-07-2023,09-08-2024,2,284412,4363,4363,2672,0,7,8,1028,512,45,High storage lap
0,2,17797,6206,27-10-2023,23-02-2025,8,1169640,4364,4364,4807,2,4,16,128,512,18,Best selling lap
0,1,21594,11979,26-12-2023,08-10-2024,4,758972,4365,4365,6048,2,1,6,64,2028,3,High ssd lap
0,4,17634,22033,05-08-2023,26-01-2025,4,35132,4366,4366,3054,0,6,6,128,512,6,Low demand lap
0,7,18341,9004,21-07-2024,21-02-2025,3,50061,4367,4367,10500,2,5,8,128,2028,18,High ssd lap
0,4,1139,14809,19-06-2024,05-06-2024,10,320130,4368,4368,9746,4,4,12,128,2028,54,High ssd lap
0,2,1715,7042,12-07-2024,25-11-2024,10,1522700,4369,4369,10297,1,4,8,512,1028,18,Best selling lap
0,4,8480,7503,19-11-2023,28-07-2024,2,311204,4370,4370,5265,0,5,8,128,1028,41,Low demand lap
0,4,2057,10781,14-09-2023,10-09-2024,7,1264011,4371,4371,3997,3,3,16,512,256,59,Best selling lap
0,0,11421,14182,07-11-2023,25-01-2024,2,53668,4372,4372,5029,0,7,16,64,256,60,Low demand lap
0,3,10812,17531,14-12-2023,04-08-2023,6,323682,4373,4373,5795,1,7,6,64,256,57,Low demand lap
0,6,180,16292,15-09-2023,30-07-2023,3,132291,4374,4374,4032,1,2,16,64,1028,21,Low demand lap
0,8,13597,18574,01-02-2024,21-10-2024,1,61678,4375,4375,6866,3,1,4,512,512,32,Low demand lap
0,1,19120,1491,17-06-2024,29-01-2024,1,111002,4376,4376,9695,3,5,16,64,2028,4,High ssd lap
0,5,8397,14016,30-03-2024,24-08-2023,3,76437,4377,4377,8004,0,7,8,256,1028,23,Low demand lap
0,1,13951,21387,19-10-2024,21-02-2024,7,580755,4378,4378,12333,4,6,6,256,512,32,Low demand lap
0,4,14035,20248,20-10-2023,20-10-2024,8,59352,4379,4379,4740,0,5,12,512,1028,10,Low demand lap
0,8,421,22198,27-07-2023,19-07-2024,4,356344,4380,4380,2859,3,1,6,64,1028,9,Low demand lap
0,8,23943,15155,24-01-2024,29-05-2023,2,70040,4381,4381,6671,0,0,8,128,1028,25,Low demand lap
0,6,17307,10648,29-11-2023,09-12-2024,1,179573,4382,4382,5499,2,2,4,128,2028,2,High ssd lap
0,6,7077,12012,09-01-2024,29-07-2023,5,949820,4383,4383,6338,2,0,8,1028,256,7,High storage lap
0,5,15324,11919,13-01-2024,26-10-2023,7,1325366,4384,4384,6424,3,2,12,256,512,38,Best selling lap
0,1,8991,22037,25-11-2023,30-11-2024,6,527022,4385,4385,5394,2,4,12,64,1028,12,Low demand lap
0,0,8667,21000,11-02-2024,12-03-2024,6,479820,4386,4386,7042,0,4,4,1028,512,33,High storage lap
0,2,10863,13359,09-03-2025,31-01-2024,10,200700,4387,4387,15459,1,2,32,128,512,1,Low demand lap
0,1,12930,976,31-03-2024,09-09-2023,8,858056,4388,4388,8025,0,6,16,512,2028,34,Best selling lap
0,0,16286,15382,01-03-2024,07-02-2025,1,36981,4389,4389,7377,3,6,16,1028,2028,3,High storage lap
0,6,5170,12286,22-02-2024,17-04-2024,9,1727586,4390,4390,7237,3,1,12,512,2028,37,Best selling lap
0,1,8034,13016,12-04-2023,02-08-2024,1,197582,4391,4391,481,3,0,4,64,1028,47,Low demand lap
0,5,18587,1691,16-01-2024,21-12-2024,9,1012824,4392,4392,6500,3,5,16,1028,512,7,Best selling lap
0,1,17057,12825,15-11-2023,27-11-2024,9,1765647,4393,4393,5174,3,2,16,1028,256,10,Best selling lap
0,4,19307,5115,16-02-2025,27-07-2024,8,1103480,4394,4394,14958,4,0,16,1028,512,24,Best selling lap
0,8,16857,5204,10-09-2024,08-02-2025,3,41565,4395,4395,11548,0,3,16,128,1028,56,Low demand lap
0,1,18772,255,21-02-2024,29-07-2024,10,101860,4396,4396,7226,4,5,8,1028,256,4,High storage lap
0,8,94,21017,05-11-2023,13-06-2023,4,320216,4397,4397,4956,4,7,12,512,256,26,Low demand lap
0,0,19759,17305,06-11-2023,25-05-2023,9,469440,4398,4398,4978,1,2,8,64,256,40,Low demand lap
0,5,80,11374,08-06-2023,12-08-2024,5,925830,4399,4399,1796,4,5,6,64,256,55,Low demand lap
0,1,14574,13553,13-02-2025,18-03-2025,2,43470,4400,4400,14901,2,5,12,128,256,8,Low demand lap
0,1,14102,13520,07-02-2025,14-08-2023,5,106800,4401,4401,14770,3,2,12,256,512,40,Low demand lap
0,3,1776,19838,01-08-2024,14-06-2024,10,710260,4402,4402,10711,0,5,8,64,512,25,Low demand lap
0,1,18140,23248,28-01-2025,23-11-2023,8,780456,4403,4403,14564,1,1,8,64,1028,5,Low demand lap
0,5,21869,2928,19-11-2023,16-12-2024,10,121990,4404,4404,5262,1,0,12,1028,512,60,High storage lap
0,2,4396,3902,28-04-2024,06-04-2024,3,387576,4404,4404,8605,3,0,8,128,512,52,Low demand lap
0,1,13090,12327,20-07-2024,04-02-2025,5,961595,4405,4405,10466,2,4,4,128,2028,57,High ssd lap
0,0,6527,6651,23-07-2023,13-10-2024,7,1046962,4406,4406,2767,3,0,8,1028,512,31,High storage lap
0,4,21508,21982,01-02-2024,12-07-2024,1,87455,4407,4407,6863,3,6,16,128,1028,43,Low demand lap
0,0,10611,18697,31-07-2023,11-10-2024,8,500464,4408,4408,2951,4,2,32,256,256,5,Low demand lap
0,8,6025,9085,15-11-2023,23-06-2024,7,1172892,4409,4409,5176,4,3,8,512,2028,43,Best selling lap
0,2,20384,12016,04-11-2024,12-11-2023,2,379952,4410,4410,12676,4,5,12,1028,512,30,High storage lap
0,0,17044,13415,04-05-2024,30-03-2024,4,82016,4411,4411,8719,0,7,4,512,1028,30,Low demand lap
0,0,24625,19298,28-05-2023,07-07-2024,7,469252,4412,4412,1569,4,0,6,64,256,44,Low demand lap
0,1,11122,21096,12-03-2025,15-06-2023,3,24207,4413,4413,15485,2,6,8,128,512,21,Low demand lap
0,3,23752,4759,25-11-2023,24-07-2024,6,813414,4414,4414,5406,1,0,8,128,256,27,Best selling lap
0,1,3600,2714,11-04-2024,18-09-2024,5,60140,4415,4415,8242,3,5,16,256,1028,2,Low demand lap
0,2,6097,13796,31-10-2023,03-05-2024,8,188880,4416,4416,4862,3,1,6,1028,1028,25,High storage lap
0,6,16788,194,14-02-2024,20-01-2025,7,709639,4417,4417,7117,3,5,32,256,512,30,Best selling lap
0,0,14194,15228,29-05-2024,26-11-2024,3,106704,4418,4418,9284,1,1,16,512,1028,26,Low demand lap
0,1,23748,13321,04-09-2024,07-10-2023,10,1997450,4419,4419,11419,1,5,12,256,256,12,Best selling lap
0,0,22505,16977,31-05-2023,10-11-2024,4,198364,4420,4420,1632,4,7,6,1028,1028,2,High storage lap
0,1,1424,14168,03-09-2024,16-02-2024,4,106924,4421,4421,11405,2,3,12,512,1028,19,Low demand lap
0,2,378,14825,06-08-2023,01-07-2023,9,289548,4422,4422,3061,3,5,12,128,2028,28,High ssd lap
0,4,16691,13637,13-05-2024,19-12-2023,4,89680,4423,4423,8925,3,2,12,512,256,14,Low demand lap
0,1,10893,7497,07-12-2023,30-08-2024,4,622348,4424,4424,5664,4,5,16,128,1028,55,Low demand lap
0,2,5580,4290,25-05-2024,01-04-2025,3,395850,4425,4425,9194,1,6,12,256,256,54,Low demand lap
0,0,2898,20561,03-06-2023,13-06-2024,5,382710,4426,4426,1719,2,1,12,1028,1028,46,High storage lap
0,6,8559,10097,18-06-2024,30-12-2024,5,877010,4427,4427,9707,2,4,12,256,256,22,Low demand lap
0,7,5150,248,08-03-2024,21-06-2024,5,508980,4428,4428,7546,2,7,12,512,2028,16,High ssd lap
0,7,13291,9363,13-02-2025,21-12-2023,5,848120,4429,4429,14899,0,1,6,64,512,22,Low demand lap
0,8,20934,15219,15-08-2023,21-03-2024,4,142088,4430,4430,3271,1,1,16,1028,1028,21,High storage lap
0,4,15546,20007,23-02-2024,08-08-2024,5,361855,4431,4431,7251,4,0,4,512,1028,59,Low demand lap
0,2,20781,15736,29-10-2023,06-02-2024,9,357597,4432,4432,4836,4,5,8,64,256,23,Low demand lap
0,0,3026,14263,01-02-2025,01-02-2024,4,110144,4433,4433,14644,4,6,32,512,2028,17,High ssd lap
0,7,15834,426,12-09-2024,17-02-2025,6,618618,4434,4434,11605,2,5,32,256,256,34,Low demand lap
0,7,21764,3339,12-05-2023,08-06-2023,9,1124316,4435,4435,1214,4,0,4,1028,1028,6,Best selling lap
0,6,1527,21144,06-02-2024,27-08-2024,9,729963,4436,4436,6944,0,1,6,256,2028,47,High ssd lap
0,1,6743,3421,08-05-2023,02-07-2023,4,502200,4437,4437,1125,0,2,16,64,1028,2,Low demand lap
0,2,10929,20876,04-04-2023,29-04-2024,8,630600,4438,4438,310,1,6,8,128,2028,39,High ssd lap
0,4,7024,14526,27-01-2025,17-01-2025,5,149040,4439,4439,14549,1,1,12,128,2028,25,High ssd lap
0,4,21104,13031,23-05-2024,10-02-2024,2,395446,4440,4440,9148,0,3,16,64,512,46,Low demand lap
0,2,24799,22504,22-09-2023,18-09-2024,5,457885,4441,4441,4167,0,0,8,1028,2028,54,High storage lap
0,8,13610,2733,07-10-2024,28-02-2024,7,842863,4442,4442,12100,3,2,6,512,2028,1,High ssd lap
0,3,18196,14049,12-09-2023,04-11-2023,4,103084,4443,4443,3919,1,5,8,128,512,37,Low demand lap
0,6,22623,23139,23-09-2024,08-09-2023,7,67683,4444,4444,11793,4,1,16,128,256,18,Low demand lap
0,1,1510,15121,23-11-2024,21-04-2025,9,312372,4445,4445,13060,4,5,16,256,1028,46,Low demand lap
0,4,22277,763,10-07-2024,10-02-2025,3,316716,4446,4446,10250,3,7,4,256,256,25,Low demand lap
0,1,16638,11699,29-12-2023,23-07-2023,3,562548,4447,4447,6119,4,2,16,128,2028,39,High ssd lap
0,0,16416,22721,13-12-2023,30-04-2023,4,37348,4448,4448,5789,1,6,12,512,512,24,Low demand lap
0,4,13889,4973,05-11-2023,05-04-2025,4,547872,4449,4449,4962,2,5,16,128,2028,60,High ssd lap
0,0,14082,8407,17-05-2024,02-09-2023,9,1461771,4450,4450,9002,1,7,12,512,1028,50,Best selling lap
0,3,19938,9943,15-12-2023,15-04-2024,2,348542,4451,4451,5818,0,0,6,128,1028,32,Low demand lap
0,1,14010,10607,29-09-2024,19-09-2024,9,1613547,4452,4452,11941,2,1,4,64,512,18,Best selling lap
0,2,22709,4736,05-12-2023,13-04-2025,9,1218762,4453,4453,5617,0,0,16,64,2028,30,Best selling lap
0,5,20346,18063,08-02-2024,26-11-2023,6,347544,4454,4454,6971,4,1,32,512,1028,20,Low demand lap
0,4,14582,16936,10-01-2025,29-06-2024,10,492240,4455,4455,14139,1,4,8,1028,256,7,High storage lap
0,1,13170,9009,14-10-2024,23-05-2023,4,667736,4456,4456,12290,1,0,8,256,256,15,Low demand lap
0,3,4735,20147,02-03-2024,19-12-2023,4,293588,4457,4457,7391,0,4,4,256,1028,31,Low demand lap
0,2,17271,14666,19-07-2024,16-01-2025,10,309400,4458,4458,10446,0,6,32,1028,512,52,High storage lap
0,0,13816,932,22-09-2024,13-05-2024,1,106906,4459,4459,11787,4,4,8,1028,1028,38,High storage lap
0,5,8780,10451,13-10-2024,23-12-2024,8,142600,4460,4460,12242,2,0,12,128,2028,42,High ssd lap
0,4,17378,20733,29-03-2023,01-10-2023,3,233049,4461,4461,188,3,4,8,1028,2028,38,High storage lap
0,1,6339,4197,31-07-2023,06-12-2024,6,787554,4462,4462,2941,4,1,6,1028,512,36,High storage lap
0,0,22735,13514,22-05-2024,23-02-2025,5,106480,4463,4463,9116,3,4,6,128,512,35,Low demand lap
0,0,4004,13162,27-05-2024,02-02-2025,2,397376,4464,4464,9231,4,1,6,256,2028,2,High ssd lap
0,3,20139,387,17-03-2025,27-07-2024,3,308499,4465,4465,15570,0,0,16,256,512,55,Low demand lap
0,0,12746,19550,20-03-2024,10-06-2024,10,688500,4466,4466,7799,3,7,32,64,512,24,Low demand lap
0,0,7116,19011,18-04-2023,30-07-2024,4,259532,4467,4467,652,4,4,32,128,2028,5,High ssd lap
0,1,9574,10631,04-04-2023,25-06-2023,3,538371,4468,4468,316,2,0,4,256,512,44,Low demand lap
0,6,20874,11857,25-08-2023,02-03-2024,6,113328,4469,4469,3495,4,5,12,1028,1028,43,High storage lap
0,2,19109,9872,29-01-2024,07-03-2025,3,521058,4469,4469,6771,0,3,4,128,1028,13,Low demand lap
0,1,20860,18647,22-04-2023,05-08-2024,4,24892,4470,4470,790,2,7,8,1028,1028,37,High storage lap
0,2,21221,15180,25-07-2023,31-03-2024,1,35215,4470,4470,2831,1,7,16,256,256,37,Low demand lap
0,7,4007,19070,04-04-2024,18-01-2024,6,39174,4471,4471,8084,4,7,32,512,512,50,Low demand lap
0,2,11978,17628,02-07-2024,27-04-2023,6,327918,4472,4472,10058,1,0,12,512,2028,24,High ssd lap
0,8,22522,5367,22-04-2024,26-11-2024,3,419427,4473,4473,8456,0,6,4,128,2028,28,High ssd lap
0,4,4567,12196,27-09-2024,17-04-2023,7,1339380,4474,4474,11903,3,5,16,1028,2028,15,High storage lap
0,0,22719,12180,18-11-2024,12-10-2023,9,1721106,4475,4475,12932,0,2,8,256,256,43,Best selling lap
0,8,777,511,17-03-2025,12-02-2025,10,1037790,4476,4476,15568,3,4,4,64,256,13,Best selling lap
0,2,1966,9983,11-07-2023,26-05-2024,5,87275,4477,4477,2513,0,1,4,64,512,51,Low demand lap
0,7,20667,6983,31-07-2024,13-08-2023,10,1519350,4478,4478,10695,2,1,32,512,2028,50,Best selling lap
0,4,495,3014,03-04-2024,11-03-2024,5,613060,4479,4479,8065,4,0,16,512,512,23,Low demand lap
0,1,5002,7344,08-01-2025,17-11-2024,8,123568,4480,4480,14093,3,3,12,512,2028,27,High ssd lap
0,7,7468,18302,02-06-2024,31-05-2023,1,5966,4481,4481,9362,3,5,12,256,512,16,Low demand lap
0,1,17102,12628,31-01-2024,01-01-2024,1,194567,4482,4482,6832,3,5,16,512,1028,58,Low demand lap
0,0,11441,1375,01-06-2023,06-05-2023,2,220314,4483,4483,1663,2,1,4,64,2028,5,High ssd lap
0,2,5238,4325,27-01-2024,28-05-2024,7,925946,4484,4484,6734,1,1,4,64,512,34,Best selling lap
0,2,6353,4236,27-11-2023,15-04-2025,9,1183824,4485,4485,5445,4,2,16,256,2028,49,Best selling lap
0,8,8720,11745,02-06-2023,19-12-2024,8,1503576,4486,4486,1684,1,1,12,128,2028,54,Best selling lap
0,7,779,16602,01-10-2024,11-07-2024,5,232295,4487,4487,11983,3,6,32,512,256,29,Low demand lap
0,8,23011,19478,03-12-2023,08-11-2023,1,68322,4488,4488,5578,3,6,8,512,1028,50,Low demand lap
0,2,15535,3303,23-07-2024,20-08-2023,9,1121607,4489,4489,10517,2,1,16,128,256,10,Best selling lap
0,6,7967,7919,24-05-2023,14-09-2023,1,158663,4490,4490,1453,4,7,8,128,2028,58,High ssd lap
0,6,20776,4413,11-12-2024,30-12-2023,6,797616,4491,4491,13453,2,7,4,256,512,13,Best selling lap
0,7,5910,19353,15-11-2023,15-10-2023,3,202338,4492,4492,5177,0,6,6,256,1028,48,Low demand lap
0,4,3795,18619,05-10-2023,06-03-2024,1,62017,4493,4493,4470,3,6,16,128,512,20,Low demand lap
0,2,9769,11725,04-05-2023,06-10-2023,1,187791,4494,4494,1021,2,1,4,1028,1028,34,High storage lap
0,6,20425,1879,31-10-2024,19-03-2025,9,1025226,4495,4495,12589,3,3,8,128,2028,13,Best selling lap
0,2,2218,23124,07-12-2023,07-03-2025,1,96582,4496,4496,5670,0,6,4,512,1028,29,Low demand lap
0,1,11507,1795,13-08-2023,23-03-2025,9,1019988,4497,4497,3238,4,0,8,1028,2028,27,Best selling lap
0,5,11129,2777,12-08-2023,03-02-2025,5,603750,4498,4498,3217,2,4,12,128,256,32,Low demand lap
0,8,10386,5586,30-11-2023,09-03-2025,4,566364,4499,4499,5529,4,2,6,512,512,59,Low demand lap
0,2,934,10424,19-08-2023,21-09-2024,9,1602639,4500,4500,3347,3,5,32,128,512,35,Best selling lap
0,2,16188,8146,13-02-2025,14-10-2024,6,962262,4501,4501,14902,4,1,8,512,512,27,Best selling lap
0,0,22399,19642,18-10-2024,13-03-2025,5,347780,4502,4502,12320,1,3,32,128,256,10,Low demand lap
0,0,97,8993,24-05-2023,30-06-2023,1,166755,4503,4503,1444,3,2,16,1028,2028,36,High storage lap
0,3,22267,17034,09-08-2023,03-10-2024,7,350665,4504,4504,3129,1,5,8,128,2028,41,High ssd lap
