product,brand,product_code,price,inward_date,dispatch_date,quantity_sold,sales,mobile_customer_id,customer_name,customer_location,region,processor_specification,ram,rom,ssd,stock_in_inventory,cluster
0,13,7390,103084,30-09-2023,06-11-2023,6,618504,20531,20531,479,4,3,16,64,,37,Mid range phone
0,4,17572,190459,30-09-2023,21-11-2023,6,1142754,14609,14609,1656,2,1,12,64,,52,Preimum phone
0,1,8901,44792,30-09-2023,12-11-2023,5,223960,11590,11590,2596,1,2,6,128,,43,Mid range phone
0,3,12130,176264,30-09-2023,05-11-2023,10,1762640,7669,7669,3223,3,1,6,256,,36,Preimum phone
0,6,5605,86537,30-09-2023,07-11-2023,6,519222,2836,2836,3307,4,2,16,512,,38,Mid range phone
0,1,14062,27160,30-09-2023,05-11-2023,4,108640,4906,4906,3420,2,2,32,64,,36,Gaming phone
0,11,21214,185764,30-09-2023,30-10-2023,4,743056,3871,3871,4387,3,6,12,64,,30,Preimum phone
0,10,7269,48196,30-09-2023,08-10-2023,2,96392,16,16,4988,3,0,8,128,,8,Mid range phone
0,4,10458,38870,30-09-2023,28-11-2023,2,77740,20723,20723,5339,0,1,6,1028,,59,High stroage phone
0,5,9584,61661,30-09-2023,26-10-2023,4,246644,2394,2394,5395,0,1,8,1028,,26,High stroage phone
0,5,17245,20647,30-09-2023,07-11-2023,4,82588,19630,19630,6500,0,1,12,128,,38,Mid range phone
0,0,23406,141625,30-09-2023,08-11-2023,8,1133000,16305,16305,6623,1,2,4,256,,39,Preimum phone
0,12,5135,156037,30-09-2023,15-11-2023,3,468111,11849,11849,6933,2,1,16,1028,,46,High stroage phone
0,9,10609,92252,30-09-2023,06-10-2023,7,645764,19690,19690,7889,0,6,8,1028,,6,High stroage phone
0,9,15492,30812,30-09-2023,24-10-2023,7,215684,9795,9795,8022,1,6,12,64,,24,Mid range phone
0,10,1082,34619,30-09-2023,31-10-2023,7,242333,15967,15967,8533,1,2,8,512,,31,Mid range phone
0,5,1169,32840,30-09-2023,29-10-2023,1,32840,15003,15003,8555,4,5,16,256,,29,Mid range phone
0,0,10977,197822,30-09-2023,14-11-2023,4,791288,11856,11856,8635,0,4,32,512,,45,Gaming phone
0,3,767,76099,30-09-2023,26-11-2023,3,228297,6321,6321,8829,4,3,12,512,,57,Mid range phone
0,3,13134,112589,30-09-2023,03-11-2023,6,675534,9954,9954,9092,3,1,16,512,,34,Mid range phone
0,9,19236,145263,30-09-2023,24-10-2023,2,290526,5190,5190,9297,1,2,6,64,,24,Mid range phone
0,1,2174,126790,30-09-2023,29-11-2023,7,887530,8196,8196,9813,2,6,12,64,,60,Preimum phone
0,11,434,69614,30-09-2023,23-11-2023,2,139228,8965,8965,9892,2,2,4,256,,54,Mid range phone
0,5,21881,14451,30-09-2023,15-11-2023,5,72255,6254,6254,9957,3,1,12,128,,46,Mid range phone
0,5,7657,40133,30-09-2023,01-10-2023,9,361197,7051,7051,10292,3,0,6,1028,,1,High stroage phone
0,0,7036,22924,30-09-2023,18-10-2023,4,91696,4313,4313,11207,3,0,4,128,,18,Mid range phone
0,8,22226,170967,30-09-2023,25-11-2023,9,1538703,1518,1518,11387,0,6,6,1028,,56,Preimum phone
0,8,7342,152752,30-09-2023,15-11-2023,3,458256,10995,10995,11418,1,4,6,64,,46,Mid range phone
0,5,6964,162066,30-09-2023,09-10-2023,3,486198,8622,8622,11843,2,2,6,1028,,9,High stroage phone
0,11,18711,87134,30-09-2023,21-10-2023,2,174268,661,661,11950,3,4,12,64,,21,Mid range phone
0,5,15759,21820,30-09-2023,21-10-2023,2,43640,13737,13737,12083,0,0,6,64,,21,Mid range phone
0,5,7136,86793,30-09-2023,14-10-2023,8,694344,14965,14965,12528,3,0,6,256,,14,Mid range phone
0,6,1199,60361,30-09-2023,20-11-2023,3,181083,11414,11414,12700,2,2,6,256,,51,Mid range phone
0,10,17127,158727,30-09-2023,27-11-2023,1,158727,12361,12361,13925,0,6,6,256,,58,Mid range phone
0,13,12051,172265,30-09-2023,05-11-2023,1,172265,3500,3500,14242,2,4,12,1028,,36,High stroage phone
0,6,2908,55941,30-09-2023,15-10-2023,10,559410,6239,6239,14433,3,1,12,64,,15,Mid range phone
0,7,23868,13729,30-09-2023,05-11-2023,5,68645,15821,15821,14561,3,4,6,1028,,36,High stroage phone
0,8,7683,187696,30-09-2023,03-11-2023,8,1501568,15198,15198,14747,0,1,6,64,,34,Preimum phone
0,12,2312,110767,30-09-2023,03-11-2023,3,332301,13792,13792,15194,4,2,16,512,,34,Mid range phone
0,1,3928,67084,30-09-2023,25-11-2023,4,268336,17636,17636,15383,2,6,32,256,,56,Gaming phone
0,8,14072,83386,01-10-2023,27-10-2023,9,750474,818,818,301,1,0,32,1028,,26,Gaming phone
0,11,19041,195271,01-10-2023,22-11-2023,7,1366897,7026,7026,602,0,0,4,256,,52,Preimum phone
0,9,1892,82232,01-10-2023,18-11-2023,6,493392,11200,11200,1261,1,4,4,128,,48,Mid range phone
0,10,14994,168055,01-10-2023,06-10-2023,1,168055,19036,19036,1720,2,2,6,1028,,5,High stroage phone
0,2,7374,115765,01-10-2023,26-11-2023,9,1041885,19332,19332,1812,2,0,12,128,,56,Preimum phone
0,0,16643,61199,01-10-2023,22-11-2023,10,611990,7930,7930,2649,3,2,32,128,,52,Gaming phone
0,1,16710,91677,01-10-2023,15-10-2023,3,275031,5256,5256,2939,4,2,6,512,,14,Mid range phone
0,8,17938,114130,01-10-2023,08-11-2023,9,1027170,13577,13577,3493,3,1,8,128,,38,Preimum phone
0,10,5015,106891,01-10-2023,20-11-2023,10,1068910,14963,14963,3532,3,4,8,1028,,50,Preimum phone
0,7,9569,130248,01-10-2023,28-10-2023,7,911736,11210,11210,4016,0,6,8,512,,27,Preimum phone
0,13,23976,88596,01-10-2023,08-10-2023,4,354384,13849,13849,4255,1,6,8,512,,7,Mid range phone
0,4,10814,197932,01-10-2023,01-11-2023,2,395864,5967,5967,4611,1,4,4,256,,31,Mid range phone
0,0,18295,197320,01-10-2023,09-11-2023,6,1183920,18609,18609,4791,4,6,32,512,,39,Gaming phone
0,9,20483,179622,01-10-2023,03-11-2023,1,179622,9437,9437,5245,0,0,8,256,,33,Mid range phone
0,5,12535,72501,01-10-2023,22-10-2023,9,652509,4834,4834,5545,0,0,4,512,,21,Mid range phone
0,12,21496,149740,01-10-2023,30-10-2023,8,1197920,17676,17676,6096,0,0,4,256,,29,Preimum phone
0,12,16702,143936,01-10-2023,08-11-2023,1,143936,19084,19084,6162,2,1,32,64,,38,Gaming phone
0,8,21857,139136,01-10-2023,09-11-2023,5,695680,14678,14678,7090,3,5,4,1028,,39,High stroage phone
0,11,3122,102396,01-10-2023,07-10-2023,8,819168,9083,9083,7527,4,2,6,1028,,6,High stroage phone
0,6,23321,134367,01-10-2023,11-10-2023,3,403101,6615,6615,8244,2,6,8,1028,,10,High stroage phone
0,0,9092,131507,01-10-2023,17-10-2023,7,920549,3375,3375,8407,2,0,12,128,,16,Preimum phone
0,5,24913,199953,01-10-2023,30-11-2023,4,799812,8362,8362,9267,4,5,4,512,,60,Preimum phone
0,4,17372,185935,01-10-2023,03-11-2023,8,1487480,8344,8344,9277,2,6,16,512,,33,Preimum phone
0,12,6899,92703,01-10-2023,12-11-2023,6,556218,221,221,9518,1,3,6,512,,42,Mid range phone
0,11,10772,60200,01-10-2023,05-10-2023,5,301000,15009,15009,9530,0,6,6,256,,4,Mid range phone
0,13,13275,108778,01-10-2023,30-11-2023,1,108778,20361,20361,10195,3,6,8,256,,60,Mid range phone
0,4,21936,127115,01-10-2023,20-10-2023,3,381345,932,932,10359,4,5,6,256,,19,Mid range phone
0,3,14360,68953,01-10-2023,29-10-2023,1,68953,4003,4003,11002,0,6,32,256,,28,Gaming phone
0,8,9552,90379,01-10-2023,25-10-2023,9,813411,21521,21521,11514,4,1,4,512,,24,Preimum phone
0,4,6512,65231,01-10-2023,22-11-2023,6,391386,17702,17702,12020,0,3,16,64,,52,Mid range phone
0,9,17765,176287,01-10-2023,16-10-2023,6,1057722,3983,3983,13081,4,5,32,64,,15,Gaming phone
0,7,13136,44665,01-10-2023,16-10-2023,3,133995,20886,20886,13513,1,4,32,512,,15,Gaming phone
0,12,8731,142526,01-10-2023,25-11-2023,10,1425260,16505,16505,14291,4,0,6,512,,55,Preimum phone
0,5,19362,54818,01-10-2023,02-10-2023,3,164454,15829,15829,14314,2,2,6,1028,,1,High stroage phone
0,7,17990,13834,01-10-2023,23-11-2023,9,124506,8280,8280,14421,2,3,32,1028,,53,Gaming phone
0,0,21374,28359,01-10-2023,02-11-2023,6,170154,10051,10051,14677,0,3,4,1028,,32,High stroage phone
0,10,10841,128229,01-10-2023,18-10-2023,10,1282290,20956,20956,15215,0,5,6,128,,17,Preimum phone
0,11,14496,114727,02-10-2023,26-11-2023,5,573635,20575,20575,158,4,5,32,256,,55,Gaming phone
0,3,14203,160095,02-10-2023,08-10-2023,9,1440855,11947,11947,951,0,0,6,256,,6,Preimum phone
0,0,24161,142610,02-10-2023,18-10-2023,9,1283490,17029,17029,1663,0,3,12,256,,16,Preimum phone
0,3,24840,104206,02-10-2023,16-11-2023,4,416824,20450,20450,1995,1,5,16,512,,45,Mid range phone
0,11,11807,12613,02-10-2023,28-11-2023,1,12613,13699,13699,3522,3,3,4,256,,57,Mid range phone
0,4,8361,162285,02-10-2023,20-10-2023,10,1622850,19758,19758,4456,3,4,6,256,,18,Preimum phone
0,10,7981,22424,02-10-2023,27-11-2023,7,156968,7466,7466,4646,2,3,16,128,,56,Mid range phone
0,9,1246,28518,02-10-2023,10-11-2023,5,142590,14810,14810,4745,3,5,12,512,,39,Mid range phone
0,5,19065,125896,02-10-2023,06-10-2023,1,125896,593,593,5133,2,4,12,256,,4,Mid range phone
0,0,8885,127616,02-10-2023,24-10-2023,7,893312,6768,6768,5584,0,4,16,128,,22,Preimum phone
0,3,9991,118344,02-10-2023,18-11-2023,3,355032,1260,1260,5709,3,1,16,1028,,47,High stroage phone
0,8,10338,28950,02-10-2023,20-10-2023,10,289500,18614,18614,5791,0,1,6,64,,18,Mid range phone
0,6,11141,25975,02-10-2023,12-11-2023,9,233775,20253,20253,6647,4,6,16,256,,41,Mid range phone
0,1,11533,199160,02-10-2023,06-11-2023,1,199160,13899,13899,6792,3,5,4,512,,35,Mid range phone
0,6,2187,118680,02-10-2023,12-10-2023,10,1186800,15552,15552,6871,4,0,4,512,,10,Preimum phone
0,3,2995,138146,02-10-2023,13-11-2023,9,1243314,10611,10611,7225,2,2,6,512,,42,Preimum phone
0,4,9394,136058,02-10-2023,20-11-2023,9,1224522,21209,21209,7600,3,5,32,64,,49,Preimum phone
0,12,7958,15440,02-10-2023,24-10-2023,9,138960,13680,13680,7756,4,4,6,1028,,22,High stroage phone
0,8,21533,190258,02-10-2023,10-10-2023,9,1712322,13991,13991,8131,1,2,16,512,,8,Preimum phone
0,2,3405,136588,02-10-2023,10-11-2023,2,273176,12200,12200,8193,4,3,32,512,,39,Gaming phone
0,12,9027,98618,02-10-2023,20-11-2023,1,98618,6351,6351,8970,1,0,32,1028,,49,Gaming phone
0,10,17059,41285,02-10-2023,18-11-2023,7,288995,4114,4114,9279,2,6,32,512,,47,Gaming phone
0,4,18844,98874,02-10-2023,31-10-2023,9,889866,4760,4760,9320,3,1,16,256,,29,Preimum phone
0,9,4929,96286,02-10-2023,06-11-2023,10,962860,20352,20352,9642,3,2,6,64,,35,Preimum phone
0,5,5009,161948,02-10-2023,23-11-2023,6,971688,17564,17564,9747,2,3,8,128,,52,Preimum phone
0,5,16833,124803,02-10-2023,23-11-2023,8,998424,12423,12423,10689,0,0,4,64,,52,Preimum phone
0,7,17208,128989,02-10-2023,03-10-2023,9,1160901,11587,11587,12273,3,1,6,64,,1,Preimum phone
0,12,24586,133334,02-10-2023,27-11-2023,10,1333340,10030,10030,12479,2,3,4,64,,56,Preimum phone
0,3,6492,131653,02-10-2023,21-11-2023,2,263306,625,625,13009,1,1,16,512,,50,Mid range phone
0,12,7823,132969,02-10-2023,06-10-2023,1,132969,2336,2336,13313,1,4,4,64,,4,Mid range phone
0,12,6565,178459,02-10-2023,20-10-2023,10,1784590,21696,21696,13634,3,5,32,64,,18,Preimum phone
0,10,14038,79910,02-10-2023,19-11-2023,9,719190,3907,3907,13776,3,1,12,256,,48,Preimum phone
0,11,13088,147851,02-10-2023,03-10-2023,5,739255,4862,4862,14507,1,5,6,512,,1,Preimum phone
0,5,13664,181816,02-10-2023,09-11-2023,9,1636344,1930,1930,14750,3,4,12,1028,,38,Preimum phone
0,2,6139,45396,02-10-2023,16-11-2023,9,408564,5395,5395,15058,2,4,4,64,,45,Mid range phone
0,11,20803,105883,02-10-2023,18-10-2023,8,847064,13210,13210,15539,3,0,32,128,,16,Gaming phone
0,8,16566,90135,03-10-2023,14-10-2023,10,901350,3695,3695,445,2,1,16,256,,11,Preimum phone
0,8,12333,43438,03-10-2023,17-10-2023,9,390942,19492,19492,464,3,0,8,512,,14,Mid range phone
0,10,17498,29631,03-10-2023,17-11-2023,4,118524,5022,5022,1056,3,4,8,128,,45,Mid range phone
0,4,13561,140592,03-10-2023,05-10-2023,3,421776,10361,10361,1740,1,2,32,256,,2,Gaming phone
0,12,6545,180239,03-10-2023,14-11-2023,2,360478,7973,7973,2982,4,0,4,64,,42,Mid range phone
0,9,23419,160034,03-10-2023,03-11-2023,1,160034,7319,7319,3102,1,5,6,512,,31,Mid range phone
0,5,4432,74818,03-10-2023,31-10-2023,10,748180,16329,16329,3753,4,6,12,1028,,28,High stroage phone
0,11,20401,17787,03-10-2023,21-10-2023,9,160083,21485,21485,4168,0,1,12,64,,18,Mid range phone
0,12,4640,66940,03-10-2023,17-11-2023,4,267760,6466,6466,4675,3,6,16,128,,45,Mid range phone
0,0,14624,120855,03-10-2023,02-12-2023,1,120855,8846,8846,4697,3,5,16,256,,60,Mid range phone
0,2,7134,181341,03-10-2023,22-11-2023,3,544023,2110,2110,4799,3,5,6,64,,50,Mid range phone
0,7,10204,37949,03-10-2023,05-10-2023,9,341541,4584,4584,4969,4,1,4,128,,2,Mid range phone
0,8,10130,15290,03-10-2023,01-12-2023,1,15290,5330,5330,5729,2,2,8,1028,,59,High stroage phone
0,6,3898,41531,03-10-2023,09-10-2023,5,207655,15817,15817,5809,2,3,4,64,,6,Mid range phone
0,11,17878,162690,03-10-2023,31-10-2023,10,1626900,3523,3523,6608,4,4,16,256,,28,Preimum phone
0,0,21353,122985,03-10-2023,22-10-2023,6,737910,12681,12681,6708,0,0,16,64,,19,Preimum phone
0,4,9604,24544,03-10-2023,12-11-2023,9,220896,6783,6783,6855,0,2,4,128,,40,Mid range phone
0,0,19336,117479,03-10-2023,27-10-2023,3,352437,10904,10904,6925,0,1,12,64,,24,Mid range phone
0,13,14681,157960,03-10-2023,08-10-2023,4,631840,11228,11228,7415,3,1,6,512,,5,Mid range phone
0,0,10932,89460,03-10-2023,12-10-2023,6,536760,16000,16000,8248,2,3,32,64,,9,Gaming phone
0,7,851,30492,03-10-2023,17-11-2023,3,91476,11768,11768,9401,4,5,12,1028,,45,High stroage phone
0,7,8191,38613,03-10-2023,28-11-2023,8,308904,12589,12589,9758,3,2,16,128,,56,Mid range phone
0,5,4256,68678,03-10-2023,27-11-2023,3,206034,17612,17612,9893,1,6,12,256,,55,Mid range phone
0,7,17648,119932,03-10-2023,01-11-2023,2,239864,5131,5131,10234,0,5,6,512,,29,Mid range phone
0,10,2748,61355,03-10-2023,04-10-2023,5,306775,14471,14471,10743,1,4,32,512,,1,Gaming phone
0,13,16397,50568,03-10-2023,31-10-2023,8,404544,579,579,11524,1,2,4,64,,28,Mid range phone
0,8,9162,159158,03-10-2023,05-10-2023,2,318316,10594,10594,11972,2,1,6,1028,,2,High stroage phone
0,11,10984,105219,03-10-2023,24-10-2023,4,420876,9107,9107,12267,1,0,4,64,,21,Mid range phone
0,6,20497,83838,03-10-2023,10-10-2023,1,83838,939,939,12366,2,3,6,128,,7,Mid range phone
0,6,5258,69373,03-10-2023,02-12-2023,7,485611,20557,20557,13539,3,4,4,256,,60,Mid range phone
0,11,2578,8159,03-10-2023,11-10-2023,9,73431,11312,11312,13898,3,1,4,128,,8,Mid range phone
0,4,7875,79007,03-10-2023,26-11-2023,4,316028,16597,16597,14748,1,3,6,1028,,54,High stroage phone
0,1,9671,154373,03-10-2023,20-11-2023,4,617492,5169,5169,15005,1,2,12,512,,48,Mid range phone
0,11,15167,108641,03-10-2023,21-11-2023,6,651846,10648,10648,15374,4,1,16,256,,49,Mid range phone
0,5,603,84005,04-10-2023,20-10-2023,5,420025,18494,18494,1393,2,2,16,1028,,16,High stroage phone
0,13,16343,23945,04-10-2023,13-11-2023,10,239450,6707,6707,1682,3,6,32,128,,40,Gaming phone
0,4,22404,168462,04-10-2023,26-10-2023,1,168462,15897,15897,1683,0,4,8,64,,22,Mid range phone
0,6,24365,145478,04-10-2023,24-10-2023,8,1163824,2119,2119,1818,0,4,32,256,,20,Gaming phone
0,5,22746,58445,04-10-2023,26-10-2023,1,58445,13870,13870,2242,0,6,4,1028,,22,High stroage phone
0,0,11350,111952,04-10-2023,29-11-2023,7,783664,4938,4938,2920,2,5,6,256,,56,Preimum phone
0,7,8942,38225,04-10-2023,05-11-2023,9,344025,638,638,3959,1,4,8,128,,32,Mid range phone
0,0,20154,172362,04-10-2023,08-10-2023,10,1723620,8964,8964,4616,1,1,8,64,,4,Preimum phone
0,0,19757,98457,04-10-2023,15-10-2023,2,196914,20523,20523,6494,2,3,16,128,,11,Mid range phone
0,0,21151,171548,04-10-2023,22-11-2023,6,1029288,5878,5878,7006,3,4,8,64,,49,Preimum phone
0,13,22266,20936,04-10-2023,25-10-2023,2,41872,19284,19284,7483,0,6,4,512,,21,Mid range phone
0,12,5065,144769,04-10-2023,05-10-2023,1,144769,19048,19048,7651,0,3,16,128,,1,Mid range phone
0,5,18914,151245,04-10-2023,01-11-2023,10,1512450,5102,5102,8107,2,0,12,128,,28,Preimum phone
0,5,10505,122715,04-10-2023,03-11-2023,2,245430,18994,18994,8267,4,1,12,1028,,30,High stroage phone
0,1,21423,28328,04-10-2023,19-11-2023,2,56656,3480,3480,9215,1,6,12,1028,,46,High stroage phone
0,9,14361,107261,04-10-2023,22-11-2023,3,321783,19348,19348,9291,0,5,32,512,,49,Gaming phone
0,6,23688,28739,04-10-2023,12-11-2023,10,287390,1482,1482,10268,2,0,16,256,,39,Mid range phone
0,2,3816,24684,04-10-2023,24-10-2023,6,148104,15036,15036,12392,4,3,4,64,,20,Mid range phone
0,11,16411,77666,04-10-2023,14-10-2023,2,155332,21737,21737,12848,1,6,32,512,,10,Gaming phone
0,11,18526,176982,04-10-2023,23-10-2023,5,884910,7914,7914,13313,0,2,16,128,,19,Preimum phone
0,8,22868,191707,04-10-2023,17-11-2023,3,575121,8914,8914,13433,1,4,16,512,,44,Mid range phone
0,3,20315,52908,04-10-2023,24-11-2023,2,105816,14830,14830,13461,4,0,6,128,,51,Mid range phone
0,9,17974,60469,04-10-2023,06-11-2023,1,60469,14592,14592,13584,4,1,4,512,,33,Mid range phone
0,0,18893,117989,04-10-2023,08-11-2023,7,825923,20452,20452,14631,1,1,8,256,,35,Preimum phone
0,5,7703,128969,04-10-2023,20-10-2023,8,1031752,19983,19983,15391,1,4,8,1028,,16,High stroage phone
0,9,10250,118803,05-10-2023,10-11-2023,8,950424,8441,8441,186,4,4,4,256,,36,Preimum phone
0,8,22787,173741,05-10-2023,20-10-2023,9,1563669,8487,8487,2085,4,2,16,64,,15,Preimum phone
0,11,8364,124677,05-10-2023,30-11-2023,10,1246770,2755,2755,2102,2,3,12,256,,56,Preimum phone
0,13,11794,83521,05-10-2023,28-11-2023,7,584647,4547,4547,3387,0,0,12,128,,54,Mid range phone
0,2,10126,92081,05-10-2023,13-11-2023,8,736648,17873,17873,3857,2,4,12,1028,,39,High stroage phone
0,1,22326,88632,05-10-2023,02-11-2023,7,620424,16031,16031,4311,0,3,32,256,,28,Gaming phone
0,13,11908,198572,05-10-2023,27-10-2023,8,1588576,3858,3858,4362,0,5,32,256,,22,Preimum phone
0,0,4236,34174,05-10-2023,21-11-2023,5,170870,17557,17557,4430,2,3,6,128,,47,Mid range phone
0,7,12290,85137,05-10-2023,21-11-2023,3,255411,17493,17493,4698,3,4,12,64,,47,Mid range phone
0,10,3700,132193,05-10-2023,16-10-2023,8,1057544,6009,6009,4740,1,3,6,512,,11,Preimum phone
0,6,24233,150630,05-10-2023,11-10-2023,2,301260,17486,17486,5274,0,0,4,128,,6,Mid range phone
0,10,10988,27052,05-10-2023,24-11-2023,2,54104,9104,9104,5676,3,5,8,128,,50,Mid range phone
0,12,3907,146440,05-10-2023,17-10-2023,2,292880,13941,13941,5810,0,5,16,1028,,12,High stroage phone
0,5,14070,119850,05-10-2023,22-10-2023,9,1078650,13676,13676,6848,1,2,16,1028,,17,Preimum phone
0,10,19740,170519,05-10-2023,23-10-2023,2,341038,890,890,7936,0,5,16,256,,18,Mid range phone
0,0,24496,144970,05-10-2023,26-10-2023,5,724850,4047,4047,8028,2,1,8,64,,21,Mid range phone
0,2,23882,81137,05-10-2023,15-10-2023,7,567959,18406,18406,8297,1,5,32,128,,10,Gaming phone
0,10,9152,192041,05-10-2023,24-11-2023,8,1536328,565,565,8564,3,2,32,1028,,50,Preimum phone
0,10,2350,163570,05-10-2023,25-10-2023,7,1144990,20651,20651,8950,0,4,16,1028,,20,Preimum phone
0,7,8739,186533,05-10-2023,16-11-2023,5,932665,15234,15234,9017,1,6,8,128,,42,Preimum phone
0,13,19153,193776,05-10-2023,26-10-2023,5,968880,21005,21005,9329,4,5,6,512,,21,Preimum phone
0,8,9663,188644,05-10-2023,19-10-2023,8,1509152,16490,16490,9677,4,6,32,128,,14,Preimum phone
0,7,20171,187126,05-10-2023,24-10-2023,9,1684134,1164,1164,10650,3,1,12,1028,,19,Preimum phone
0,12,24107,130899,05-10-2023,04-12-2023,2,261798,10552,10552,11326,0,1,12,128,,60,Mid range phone
0,2,10518,77200,05-10-2023,18-11-2023,3,231600,11790,11790,11447,1,0,4,256,,44,Mid range phone
0,0,6740,10274,05-10-2023,11-10-2023,5,51370,7356,7356,12563,0,2,12,1028,,6,High stroage phone
0,12,5720,117686,05-10-2023,01-12-2023,10,1176860,5112,5112,13491,1,1,4,256,,57,Preimum phone
0,12,3046,139066,05-10-2023,13-11-2023,10,1390660,9803,9803,13713,1,6,12,64,,39,Preimum phone
0,9,24242,100243,05-10-2023,18-10-2023,8,801944,13802,13802,14295,4,3,12,256,,13,Preimum phone
0,7,1092,56579,05-10-2023,29-11-2023,10,565790,21661,21661,14914,0,0,4,512,,55,Mid range phone
0,10,21158,179961,06-10-2023,10-11-2023,4,719844,9300,9300,57,4,6,12,1028,,35,High stroage phone
0,8,24645,177442,06-10-2023,17-10-2023,10,1774420,21392,21392,1730,2,6,16,1028,,11,Preimum phone
0,4,4853,31475,06-10-2023,19-10-2023,8,251800,7435,7435,1820,0,2,32,1028,,13,Gaming phone
0,5,2571,54631,06-10-2023,10-11-2023,2,109262,19702,19702,1979,4,6,4,256,,35,Mid range phone
0,13,1609,109180,06-10-2023,24-11-2023,1,109180,568,568,2593,3,1,4,256,,49,Mid range phone
0,6,1562,87892,06-10-2023,21-10-2023,5,439460,19659,19659,3922,0,1,12,64,,15,Mid range phone
0,3,19955,40524,06-10-2023,29-11-2023,2,81048,14101,14101,4105,3,0,32,64,,54,Gaming phone
0,10,20124,26364,06-10-2023,13-11-2023,7,184548,9440,9440,6273,3,2,6,256,,38,Mid range phone
0,6,10144,51406,06-10-2023,07-10-2023,10,514060,13214,13214,6825,3,6,6,1028,,1,High stroage phone
0,6,20760,138483,06-10-2023,23-11-2023,7,969381,17172,17172,7221,3,2,6,256,,48,Preimum phone
0,3,19973,111233,06-10-2023,11-10-2023,8,889864,10766,10766,7268,3,0,12,1028,,5,High stroage phone
0,5,12665,51707,06-10-2023,17-10-2023,9,465363,9182,9182,7717,4,6,12,256,,11,Mid range phone
0,10,18727,23823,06-10-2023,09-10-2023,1,23823,9648,9648,7727,4,1,16,64,,3,Mid range phone
0,2,8371,45593,06-10-2023,22-10-2023,5,227965,20525,20525,7800,4,2,12,1028,,16,High stroage phone
0,10,5317,113354,06-10-2023,19-11-2023,6,680124,2217,2217,7975,2,3,32,1028,,44,Gaming phone
0,0,6441,20380,06-10-2023,31-10-2023,7,142660,12717,12717,9166,3,1,32,256,,25,Gaming phone
0,10,12668,7093,06-10-2023,18-10-2023,4,28372,7237,7237,9260,4,1,12,128,,12,Mid range phone
0,6,12804,41834,06-10-2023,01-12-2023,2,83668,8614,8614,10192,3,4,32,1028,,56,Gaming phone
0,3,18145,60162,06-10-2023,13-10-2023,10,601620,6811,6811,11571,2,1,32,128,,7,Gaming phone
0,1,17180,169854,06-10-2023,20-10-2023,8,1358832,11880,11880,12014,4,0,6,1028,,14,Preimum phone
0,7,8006,170554,06-10-2023,11-10-2023,10,1705540,6092,6092,12015,1,3,16,1028,,5,Preimum phone
0,4,304,42274,06-10-2023,24-11-2023,7,295918,2473,2473,12288,3,5,32,512,,49,Gaming phone
0,10,21122,110751,06-10-2023,28-11-2023,7,775257,17957,17957,12755,2,6,4,512,,53,Preimum phone
0,9,10803,160999,06-10-2023,16-10-2023,2,321998,847,847,13174,1,4,32,64,,10,Gaming phone
0,4,5468,110601,06-10-2023,13-11-2023,8,884808,18569,18569,13477,1,4,16,64,,38,Preimum phone
0,5,8322,192944,06-10-2023,23-11-2023,8,1543552,13069,13069,13999,2,5,8,256,,48,Preimum phone
0,11,3029,32844,06-10-2023,12-10-2023,1,32844,8199,8199,14320,3,3,12,64,,6,Mid range phone
0,10,12820,141737,06-10-2023,02-12-2023,1,141737,9752,9752,14341,2,0,16,1028,,57,High stroage phone
